merchant,category,amt,gender,zip,city_pop,is_fraud,age,hour,is_weekend
fraud_Wilkinson PLC,kids_pets,37.94,F,95537,276,0,35312,20,weekend
"fraud_Schoen, Nienow and Bauch",personal_care,64.03,F,72341,222,0,22881,20,weekend
"fraud_Swaniawski, Nitzsche and Welch",health_fitness,65.88,M,26237,571,0,21300,20,weekend
"fraud_Hettinger, McCullough and Fay",home,48.02,F,44233,7646,0,13630,20,weekend
fraud_Waelchi Inc,kids_pets,101.13,M,66070,2661,0,28180,20,weekend
fraud_Collier LLC,home,43.29,F,85020,1312922,0,16148,20,weekend
"fraud_Brown, Homenick and Lesch",health_fitness,124.25,F,72583,1679,0,14497,20,weekend
fraud_Kuhic LLC,shopping_net,9.14,F,61454,725,0,19400,20,weekend
fraud_Botsford and Sons,home,91.97,F,70732,1178,0,27239,20,weekend
"fraud_Wuckert, Wintheiser and Friesen",home,29.46,F,67851,2691,0,11834,20,weekend
fraud_Jakubowski Group,food_dining,86.12,F,74131,413574,0,19854,20,weekend
fraud_Runte-Mohr,food_dining,4.84,M,15557,3684,0,18262,20,weekend
fraud_Dickinson Ltd,personal_care,4.2,F,43330,118,0,24895,20,weekend
"fraud_Goyette, Howell and Collier",shopping_pos,153.91,M,33981,79008,0,15106,20,weekend
fraud_Fisher Inc,shopping_net,5.48,F,33872,50835,0,14589,21,weekend
fraud_Crona and Sons,kids_pets,44.63,F,30009,165556,0,10240,21,weekend
fraud_Connelly PLC,food_dining,4.19,F,46346,1423,0,9956,21,weekend
"fraud_O'Connell, Botsford and Hand",home,51.31,F,20036,601723,0,14546,21,weekend
fraud_Grimes LLC,entertainment,14.23,M,48034,75830,0,18640,21,weekend
fraud_Champlin-Casper,home,16.25,F,68932,493,0,31164,21,weekend
fraud_Ernser-Lynch,food_dining,141.43,M,80824,207,0,25604,21,weekend
fraud_Upton PLC,entertainment,70.9,M,75048,20328,0,14813,21,weekend
fraud_Dickinson Ltd,misc_pos,4.34,F,73027,1493,0,14904,21,weekend
"fraud_Effertz, Welch and Schowalter",entertainment,116.2,F,62075,3458,0,14642,21,weekend
"fraud_Turner, Ziemann and Lehner",food_dining,78.24,M,36344,5732,0,29253,21,weekend
fraud_Beier LLC,entertainment,60.53,F,42171,6841,0,9714,21,weekend
"fraud_Conroy, Balistreri and Gorczany",health_fitness,76.0,M,52572,1132,0,23705,21,weekend
fraud_Zboncak LLC,food_dining,65.38,F,28073,5621,0,19049,21,weekend
fraud_Reichel Inc,entertainment,42.36,F,24266,9521,0,17614,21,weekend
fraud_Nolan-Williamson,kids_pets,47.83,M,54441,828,0,12562,21,weekend
fraud_Klein Group,entertainment,75.59,F,45622,321,0,17001,21,weekend
"fraud_Nitzsche, Kessler and Wolff",shopping_pos,4.65,F,59448,743,0,19608,21,weekend
fraud_Kerluke-Abshire,shopping_net,4.47,M,87533,18408,0,19533,21,weekend
fraud_Gleason and Sons,kids_pets,20.14,M,11957,743,0,20931,21,weekend
fraud_Renner Ltd,home,55.49,M,63829,1120,0,25104,21,weekend
"fraud_Monahan, Hermann and Johns",travel,6.6,M,43321,267,0,7650,21,weekend
fraud_Kozey-Kuhlman,personal_care,14.98,F,35554,1186,0,14303,21,weekend
fraud_Hoppe-Parisian,kids_pets,13.07,F,5733,5895,0,18443,21,weekend
fraud_Friesen Ltd,health_fitness,8.52,F,57717,8007,0,31160,21,weekend
"fraud_Swaniawski, Lowe and Robel",shopping_pos,1.51,F,71291,54185,0,12103,21,weekend
"fraud_McCullough, Hudson and Schuster",food_dining,82.88,M,74074,55345,0,28377,21,weekend
"fraud_Graham, Hegmann and Hammes",food_dining,92.38,F,71291,54185,0,12103,21,weekend
fraud_Botsford and Sons,home,113.25,F,17041,213,0,19687,21,weekend
fraud_Thiel-Thiel,entertainment,38.08,F,72059,37,0,24845,21,weekend
fraud_Nader-Maggio,personal_care,61.91,F,73559,540,0,15430,21,weekend
"fraud_Nicolas, Hills and McGlynn",entertainment,151.78,M,23357,776,0,27812,21,weekend
"fraud_Metz, Russel and Metz",kids_pets,54.02,M,73754,1078,0,13244,21,weekend
"fraud_Lubowitz, Terry and Stracke",personal_care,37.47,M,24340,5657,0,14135,21,weekend
fraud_Padberg-Rogahn,entertainment,55.09,F,62067,2401,0,19730,21,weekend
fraud_Friesen Ltd,health_fitness,53.75,F,31305,5989,0,21434,21,weekend
"fraud_Ruecker, Beer and Collier",shopping_net,325.12,F,48438,6951,0,14815,21,weekend
fraud_Abbott-Rogahn,entertainment,117.88,F,91321,34882,0,19983,21,weekend
fraud_Kutch-Wilderman,home,69.73,F,54896,1478,0,22172,21,weekend
fraud_Medhurst Inc,home,85.67,M,14445,8019,0,35626,21,weekend
fraud_Roob-Okuneva,health_fitness,50.48,M,71277,1758,0,24991,21,weekend
"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,7.12,F,29320,530,0,13389,21,weekend
fraud_Balistreri-Nader,misc_pos,2.0,F,56546,346,0,17923,21,weekend
fraud_Larson-Moen,entertainment,63.08,M,72524,376,0,31900,21,weekend
"fraud_Streich, Rolfson and Wilderman",kids_pets,2.91,M,35764,653,0,21754,21,weekend
fraud_Cartwright PLC,kids_pets,47.08,F,53910,3508,0,29006,21,weekend
fraud_Eichmann-Kilback,home,85.85,F,33967,224256,0,14743,21,weekend
"fraud_Hintz, Bauch and Smith",health_fitness,54.28,M,12466,2471,0,21903,21,weekend
"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,22.23,F,75452,4090,0,17824,21,weekend
fraud_Kulas Group,health_fitness,3.25,M,48636,864,0,30566,21,weekend
fraud_Stiedemann Ltd,food_dining,53.88,F,82063,100,0,18896,21,weekend
fraud_Schmidt-Larkin,home,131.0,F,44412,2644,0,15478,21,weekend
fraud_Botsford Ltd,shopping_pos,5.28,M,25213,5512,0,16727,21,weekend
"fraud_Bernhard, Grant and Langworth",shopping_pos,1.13,F,94558,94014,0,14751,21,weekend
fraud_McGlynn-Heathcote,misc_net,15.92,M,4287,3224,0,10367,21,weekend
"fraud_Dare, Fritsch and Zboncak",health_fitness,18.9,M,7022,13835,0,21411,21,weekend
fraud_Jerde-Hermann,travel,7.07,M,78248,1595797,0,18275,21,weekend
fraud_Kirlin and Sons,personal_care,44.76,F,41810,502,0,24084,21,weekend
fraud_Padberg-Rogahn,entertainment,145.37,F,7711,1533,0,33142,21,weekend
"fraud_Dare, Casper and Bartoletti",kids_pets,40.31,F,28405,186140,0,15676,21,weekend
fraud_Renner Ltd,home,109.64,M,20895,19054,0,18020,21,weekend
fraud_Shields-Wunsch,health_fitness,20.52,M,70466,8512,0,27157,21,weekend
fraud_Kilback LLC,food_dining,115.61,M,7208,124967,0,16455,21,weekend
fraud_Ruecker-Mayert,kids_pets,155.14,F,25526,21902,0,16549,21,weekend
fraud_Padberg-Sauer,home,115.33,F,4555,1643,0,18169,21,weekend
fraud_Gulgowski LLC,home,78.61,M,62571,1532,0,16802,21,weekend
fraud_Labadie LLC,personal_care,22.37,M,37849,25459,0,20775,21,weekend
fraud_Beer-Jast,kids_pets,144.29,F,97476,217,0,35529,21,weekend
fraud_Schuppe-Schuppe,food_dining,25.46,F,57374,343,0,19668,21,weekend
"fraud_Kihn, Brakus and Goyette",personal_care,51.8,M,71960,1383,0,21704,21,weekend
"fraud_Gutmann, McLaughlin and Wiza",home,60.4,M,54499,3223,0,26126,21,weekend
fraud_Gleason and Sons,kids_pets,17.07,F,74536,1760,0,19713,21,weekend
"fraud_Weimann, Kuhic and Beahan",shopping_pos,391.87,F,29127,8333,0,11507,21,weekend
"fraud_Greenholt, O'Hara and Balistreri",shopping_net,1.88,F,83646,84106,0,20056,21,weekend
fraud_Ernser-Feest,home,39.26,F,17929,1606,0,21794,21,weekend
"fraud_Runolfsdottir, Mueller and Hand",entertainment,41.08,F,55128,753116,0,19880,21,weekend
fraud_Hickle Group,shopping_pos,3.68,F,64058,123373,0,12096,21,weekend
"fraud_Becker, Harris and Harvey",personal_care,8.02,M,68973,463,0,28347,21,weekend
fraud_Thiel Ltd,travel,2.26,F,65072,1847,0,13589,21,weekend
"fraud_Ritchie, Oberbrunner and Cremin",travel,8.38,M,47434,76,0,25816,21,weekend
fraud_O'Hara-Wilderman,food_dining,49.44,F,95453,11256,0,19441,21,weekend
"fraud_Effertz, Welch and Schowalter",entertainment,114.19,F,91321,34882,0,19983,21,weekend
"fraud_Bins, Balistreri and Beatty",shopping_pos,7.48,F,64019,2368,0,13325,21,weekend
fraud_Schmidt and Sons,shopping_net,1.87,F,10962,5950,0,19915,21,weekend
"fraud_Douglas, Schneider and Turner",shopping_pos,7.65,F,76665,2526,0,20147,21,weekend
fraud_Stark-Batz,entertainment,155.86,F,70732,1178,0,27239,21,weekend
fraud_Kling-Ernser,entertainment,101.03,F,97034,42817,0,15932,21,weekend
"fraud_Ferry, Lynch and Kautzer",misc_net,88.84,F,71960,1383,0,9617,21,weekend
"fraud_Konopelski, Schneider and Hartmann",food_dining,53.28,M,18246,143,0,16030,21,weekend
fraud_Hilpert-Conroy,kids_pets,36.23,F,37040,151785,0,18915,21,weekend
fraud_Abshire PLC,entertainment,21.28,F,68859,509,0,16552,21,weekend
fraud_Hickle Group,shopping_pos,1.38,F,72042,5161,0,11964,21,weekend
fraud_Baumbach Ltd,personal_care,20.09,F,87558,606,0,13639,21,weekend
fraud_Watsica LLC,personal_care,23.68,F,67545,215,0,20867,21,weekend
fraud_Bogisich-Weimann,kids_pets,18.74,M,52217,590,0,26583,21,weekend
fraud_Beier-Hyatt,shopping_pos,3.68,M,36111,214703,0,11417,21,weekend
fraud_Macejkovic-Lesch,shopping_pos,2.64,F,57036,811,0,19645,21,weekend
fraud_Donnelly PLC,misc_net,2.24,M,81005,151815,0,13885,21,weekend
"fraud_Dare, Casper and Bartoletti",kids_pets,29.17,F,13367,8830,0,12705,21,weekend
fraud_Schmeler-Howe,personal_care,62.19,M,87035,7268,0,13672,21,weekend
"fraud_Turcotte, Batz and Buckridge",health_fitness,75.8,M,55771,1680,0,17927,21,weekend
fraud_Johns-Hoeger,entertainment,5.6,F,31563,1324,0,36341,21,weekend
fraud_Jacobi and Sons,shopping_pos,4.82,F,19149,1526206,0,14983,21,weekend
fraud_Eichmann-Kilback,home,92.97,F,31563,1324,0,36341,21,weekend
"fraud_Hermiston, Pacocha and Smith",health_fitness,23.74,F,39897,3430,0,27684,21,weekend
fraud_Reilly LLC,home,20.81,F,19007,21125,0,14839,21,weekend
fraud_Haley Group,misc_pos,71.72,F,13469,847,0,10956,21,weekend
"fraud_Baumbach, Feeney and Morar",shopping_net,4.45,F,37663,87124,0,14209,21,weekend
fraud_Roob-Okuneva,health_fitness,60.37,M,55388,5619,0,24466,21,weekend
fraud_Volkman Ltd,misc_net,1.53,M,70726,71335,0,11546,21,weekend
fraud_Balistreri-Nader,misc_pos,1.8,F,6024,647,0,13985,21,weekend
fraud_Nienow PLC,entertainment,39.25,F,15010,28425,0,9345,22,weekend
"fraud_McCullough, Hudson and Schuster",food_dining,52.63,M,47515,965,0,16039,22,weekend
fraud_Connelly PLC,food_dining,6.63,F,97014,1288,0,32760,22,weekend
fraud_Yost-Rogahn,personal_care,128.86,F,10548,3487,0,24103,22,weekend
"fraud_O'Reilly, Mohr and Purdy",home,21.47,M,35811,190178,0,19276,22,weekend
fraud_Schuppe LLC,entertainment,35.02,M,77971,911,0,20445,22,weekend
fraud_Gleason and Sons,kids_pets,77.08,F,58531,307,0,34848,22,weekend
fraud_Block Group,misc_pos,46.8,M,12534,17867,0,10026,22,weekend
fraud_Stiedemann Inc,misc_pos,75.35,F,17060,1334,0,14268,22,weekend
"fraud_Hettinger, McCullough and Fay",home,90.51,M,54559,795,0,14514,22,weekend
"fraud_Weimann, Kuhic and Beahan",shopping_pos,1.29,M,29455,20478,0,10446,22,weekend
fraud_O'Connell-Ullrich,home,45.23,F,70003,137067,0,27065,22,weekend
fraud_Kihn Inc,shopping_pos,3.88,F,42171,6841,0,9714,22,weekend
"fraud_Kling, Howe and Schneider",home,96.1,F,21872,718,0,14906,22,weekend
fraud_Reichel LLC,personal_care,6.87,F,51521,2036,0,19866,22,weekend
fraud_Sawayn PLC,shopping_pos,107.78,F,72042,5161,0,11964,22,weekend
"fraud_Ritchie, Oberbrunner and Cremin",travel,5.62,M,84532,9772,0,13195,22,weekend
fraud_Larson-Moen,entertainment,57.28,F,95528,1139,0,27388,22,weekend
fraud_Kihn-Fritsch,food_dining,3.88,M,67232,409656,0,14623,22,weekend
"fraud_Moore, Williamson and Emmerich",home,43.64,F,22810,863,0,19511,22,weekend
fraud_Bogisich-Homenick,misc_net,9.57,M,10463,1382480,0,12845,22,weekend
fraud_Goldner-Lemke,entertainment,82.59,F,46254,910148,0,18303,22,weekend
fraud_Conroy Ltd,shopping_pos,3.7,F,96136,104,0,13295,22,weekend
fraud_Kiehn Inc,grocery_pos,62.86,M,59871,218,0,11104,22,weekend
fraud_Thiel Ltd,travel,8.87,F,76857,1791,0,22082,22,weekend
"fraud_Reichert, Shanahan and Hayes",shopping_net,8.7,F,82901,27971,0,15136,22,weekend
fraud_Kautzer and Sons,personal_care,6.31,M,40077,564,0,10866,22,weekend
fraud_Schmidt-Larkin,home,38.08,F,68859,509,0,16552,22,weekend
"fraud_Reichert, Huels and Hoppe",shopping_net,7.63,F,6024,647,0,13985,22,weekend
fraud_Schimmel-Olson,kids_pets,2.6,M,33873,14742,0,12005,22,weekend
"fraud_Lowe, Dietrich and Erdman",kids_pets,81.66,F,66618,163415,0,7680,22,weekend
fraud_Schulist Ltd,food_dining,63.38,M,31042,1841,0,18485,22,weekend
fraud_Berge-Hills,kids_pets,48.31,F,91321,34882,0,19983,22,weekend
fraud_Waelchi-Wolf,kids_pets,61.99,M,19456,737,0,14140,22,weekend
fraud_O'Hara-Wilderman,food_dining,1.25,M,14733,3833,0,20181,22,weekend
"fraud_Parisian, Schiller and Altenwerth",misc_net,2.07,F,38677,4198,0,8967,22,weekend
"fraud_Hermiston, Russel and Price",food_dining,7.72,F,46346,1423,0,9956,22,weekend
"fraud_Lowe, Dietrich and Erdman",kids_pets,45.64,F,72047,969,0,26302,22,weekend
fraud_Gerhold LLC,home,88.72,M,40914,467,0,15194,22,weekend
"fraud_Cormier, Stracke and Thiel",entertainment,9.36,M,56019,914,0,29752,22,weekend
fraud_Breitenberg LLC,travel,5.3,F,92128,1241364,0,24055,22,weekend
fraud_Dietrich-Fadel,health_fitness,1.01,M,83643,129,0,21940,22,weekend
"fraud_Roberts, Ryan and Smith",personal_care,6.96,M,47434,76,0,25816,22,weekend
fraud_Stark-Batz,entertainment,107.35,M,41836,798,0,36357,22,weekend
"fraud_Roob, Conn and Tremblay",shopping_pos,1101.55,M,91206,172817,0,15869,22,weekend
fraud_Jacobi Inc,health_fitness,104.37,F,62856,324,0,18105,22,weekend
"fraud_Baumbach, Feeney and Morar",shopping_net,7.11,F,68859,509,0,16552,22,weekend
fraud_Stark-Koss,home,88.19,M,73754,1078,0,13244,22,weekend
"fraud_Daugherty, Pouros and Beahan",shopping_pos,4.03,M,35022,71463,0,13484,22,weekend
fraud_Jast Ltd,shopping_net,8.55,F,22046,116155,0,15524,22,weekend
fraud_Upton PLC,entertainment,28.99,M,8323,804,0,22205,22,weekend
fraud_McGlynn-Jaskolski,misc_pos,9.14,M,55046,5211,0,14227,22,weekend
"fraud_Larson, Quitzon and Spencer",travel,1.52,M,94569,198,0,24391,22,weekend
fraud_Gerhold LLC,home,167.27,M,87533,18408,0,19533,22,weekend
"fraud_Lowe, Dietrich and Erdman",kids_pets,123.24,M,4287,3224,0,10367,22,weekend
"fraud_Schmeler, Bashirian and Price",shopping_net,88.42,F,29438,2408,0,10415,22,weekend
fraud_Miller-Harris,misc_net,27.73,M,97132,28278,0,17708,22,weekend
"fraud_Hettinger, McCullough and Fay",home,60.31,M,47869,137,0,21488,22,weekend
fraud_Sporer-Keebler,personal_care,69.43,F,75452,4090,0,17824,22,weekend
fraud_Reynolds-Schinner,misc_pos,1.84,M,91206,172817,0,15869,22,weekend
"fraud_Ritchie, Bradtke and Stiedemann",travel,6.49,F,95148,973849,0,10583,22,weekend
fraud_Abshire PLC,entertainment,62.37,M,42049,1480,0,18745,22,weekend
fraud_Kilback Group,food_dining,41.97,F,72529,4726,0,17748,22,weekend
fraud_Stark-Koss,home,95.54,M,28372,14783,0,25631,22,weekend
"fraud_Douglas, Schneider and Turner",shopping_pos,14.95,F,75092,46563,0,20209,22,weekend
fraud_Fadel Inc,health_fitness,45.39,M,13425,1970,0,27973,22,weekend
fraud_Romaguera and Sons,travel,4.98,F,98304,759,0,25319,22,weekend
fraud_Gleason and Sons,kids_pets,33.37,F,45150,31394,0,10650,22,weekend
fraud_Rau-Robel,kids_pets,53.94,F,33872,50835,0,14589,22,weekend
fraud_Schoen Ltd,kids_pets,88.83,F,77026,2906700,0,15479,22,weekend
fraud_Langworth LLC,personal_care,9.93,F,47451,1228,0,12721,22,weekend
fraud_Gottlieb-Hansen,personal_care,73.84,F,76834,5908,0,23290,22,weekend
fraud_White and Sons,home,95.76,M,42701,48194,0,13035,22,weekend
"fraud_Champlin, Rolfson and Connelly",travel,3.0,M,8323,804,0,22205,22,weekend
fraud_Little Ltd,kids_pets,40.37,M,74633,471,0,30966,22,weekend
"fraud_Armstrong, Walter and Gottlieb",food_dining,50.19,F,45415,479994,0,20150,22,weekend
fraud_Leannon-Ward,food_dining,53.41,M,47470,1735,0,12994,22,weekend
fraud_Price Inc,shopping_net,37.96,F,29127,8333,0,11507,22,weekend
fraud_Pouros-Haag,shopping_pos,4.9,M,35229,493806,0,16617,22,weekend
fraud_Kuhn Group,food_dining,8.46,M,51003,1700,0,8787,22,weekend
"fraud_O'Connell, Botsford and Hand",home,56.89,M,11768,21902,0,18135,22,weekend
"fraud_Wuckert, Wintheiser and Friesen",home,49.03,F,36009,2566,0,24669,22,weekend
fraud_Dare-Gibson,health_fitness,117.9,F,35554,1186,0,14303,22,weekend
fraud_Kihn-Schuster,food_dining,6.65,M,14733,3833,0,20181,22,weekend
fraud_Harris Group,food_dining,50.09,M,59014,1446,0,17526,22,weekend
"fraud_Okuneva, Schneider and Rau",shopping_pos,5.11,F,49854,6469,0,17074,22,weekend
"fraud_Turner, Ziemann and Lehner",food_dining,18.53,F,61454,725,0,19400,22,weekend
"fraud_Weber, Thiel and Hammes",kids_pets,79.21,M,22015,43102,0,27437,22,weekend
"fraud_Kuhic, Bins and Pfeffer",shopping_net,4.44,F,33967,224256,0,14743,22,weekend
"fraud_Weber, Thiel and Hammes",kids_pets,6.97,M,47434,76,0,25816,22,weekend
"fraud_Schneider, Hayes and Nikolaus",food_dining,66.26,M,23303,741,0,14390,22,weekend
fraud_O'Hara-Wilderman,food_dining,45.58,M,87533,18408,0,19533,22,weekend
fraud_O'Connell-Ullrich,home,2.37,M,15686,972,0,10305,22,weekend
"fraud_Roberts, Daniel and Macejkovic",kids_pets,57.23,M,91206,172817,0,15869,22,weekend
fraud_Torphy-Kertzmann,health_fitness,75.52,M,45051,177,0,18852,22,weekend
"fraud_Gottlieb, Considine and Schultz",shopping_net,214.81,M,82501,19408,0,11808,22,weekend
"fraud_Medhurst, Cartwright and Ebert",personal_care,23.57,F,43330,118,0,24895,22,weekend
fraud_Cormier LLC,health_fitness,104.17,M,60091,27020,0,14415,22,weekend
fraud_Bode-Rempel,kids_pets,35.29,F,12419,722,0,12866,22,weekend
fraud_Zboncak Ltd,food_dining,32.22,M,29455,20478,0,10446,23,weekend
fraud_Dickinson Ltd,personal_care,31.9,M,28314,238602,0,11928,23,weekend
fraud_Kuhn Group,food_dining,111.17,F,34112,276002,0,33438,23,weekend
"fraud_Kunze, Larkin and Mayert",travel,8.43,F,60958,2135,0,7916,23,weekend
fraud_Larkin Ltd,kids_pets,53.22,F,95537,276,0,35312,23,weekend
fraud_Adams-Barrows,health_fitness,26.92,M,44804,1202,0,33917,23,weekend
fraud_Dare-Gibson,health_fitness,16.98,M,50527,223,0,31682,23,weekend
fraud_Nolan-Williamson,kids_pets,33.12,F,91702,59705,0,15541,23,weekend
fraud_Kulas Group,health_fitness,27.03,M,33710,341043,0,13464,23,weekend
fraud_Jewess LLC,shopping_pos,8.03,F,58569,77,0,13172,23,weekend
fraud_Gislason Group,travel,7.74,M,92128,1241364,0,24264,23,weekend
fraud_Lubowitz-Walter,kids_pets,8.24,M,35747,5901,0,19526,23,weekend
fraud_Lubowitz-Walter,kids_pets,29.74,F,70774,10076,0,17556,23,weekend
fraud_Hills-Boyer,personal_care,54.16,F,67556,320,0,23638,23,weekend
fraud_Bode-Schuster,kids_pets,10.01,M,26237,571,0,21300,23,weekend
fraud_Hirthe-Beier,health_fitness,49.87,M,72165,111,0,9341,23,weekend
"fraud_Streich, Dietrich and Barton",shopping_net,282.0,F,76665,2526,0,20147,23,weekend
"fraud_Reinger, Weissnat and Strosin",food_dining,13.77,F,77007,2906700,0,14999,23,weekend
"fraud_Nienow, Barrows and Romaguera",personal_care,121.1,F,70808,378909,0,17853,23,weekend
fraud_Gulgowski LLC,home,121.37,F,25442,1925,0,21879,23,weekend
fraud_Friesen-Ortiz,personal_care,17.15,M,35764,653,0,21754,23,weekend
"fraud_Douglas, Schneider and Turner",shopping_pos,5.79,M,90650,105549,0,19102,23,weekend
"fraud_Weber, Thiel and Hammes",kids_pets,77.83,M,55606,272,0,8954,23,weekend
fraud_Morissette PLC,shopping_pos,99.72,F,44233,7646,0,13630,23,weekend
fraud_Denesik and Sons,shopping_pos,131.02,M,45051,177,0,18852,23,weekend
"fraud_Turner, Ruecker and Parisian",misc_pos,13.61,F,4555,1643,0,18169,23,weekend
fraud_Waters-Cruickshank,health_fitness,20.73,M,12534,17867,0,10026,23,weekend
fraud_Torphy-Goyette,shopping_pos,44.46,M,22968,9815,0,18449,23,weekend
"fraud_O'Connell, Botsford and Hand",home,58.89,F,13615,1271,0,24620,23,weekend
fraud_Schuppe LLC,entertainment,44.27,F,19149,1526206,0,14983,23,weekend
"fraud_Fadel, Mertz and Rippin",entertainment,6.83,F,98304,759,0,25319,23,weekend
fraud_Bogisich-Weimann,kids_pets,16.02,F,13615,1271,0,24620,23,weekend
fraud_Lynch-Wisozk,home,7.28,F,55065,1201,0,16815,23,weekend
fraud_Jast and Sons,food_dining,51.22,F,46143,78968,0,21153,23,weekend
fraud_Bednar PLC,kids_pets,67.2,M,45879,6284,0,32795,23,weekend
fraud_Schiller Ltd,personal_care,9.37,M,14711,1766,0,23230,23,weekend
fraud_Terry-Huel,shopping_net,381.11,F,71960,1383,0,9617,23,weekend
"fraud_Weber, Thiel and Hammes",kids_pets,58.65,M,7764,8097,0,22606,23,weekend
fraud_Barrows PLC,shopping_pos,2.36,F,45307,338,0,13679,23,weekend
"fraud_Romaguera, Wehner and Tromp",kids_pets,12.09,M,21750,3766,0,15305,23,weekend
fraud_Jakubowski Inc,home,42.04,M,21087,5451,0,23411,23,weekend
"fraud_Reinger, Weissnat and Strosin",food_dining,61.27,F,56592,516,0,21766,23,weekend
fraud_Howe PLC,entertainment,258.95,M,4287,3224,0,10367,23,weekend
fraud_Zboncak LLC,food_dining,5.0,F,58569,77,0,13172,23,weekend
fraud_Windler LLC,kids_pets,54.72,M,68869,2202,0,18830,23,weekend
fraud_Klein Group,entertainment,37.91,F,62926,2263,0,15093,23,weekend
fraud_Volkman PLC,food_dining,115.02,F,7980,2307,0,20574,23,weekend
fraud_Torphy-Kertzmann,health_fitness,33.89,F,13615,1271,0,24620,23,weekend
fraud_Shanahan-Lehner,personal_care,50.53,F,56548,771,0,19567,23,weekend
fraud_Dickinson-Rempel,misc_pos,9.93,F,62661,1213,0,12681,23,weekend
fraud_Bode-Schuster,kids_pets,92.52,F,62262,1810,0,18644,23,weekend
"fraud_Turner, Ruecker and Parisian",misc_pos,243.98,M,59871,218,0,11104,23,weekend
fraud_Padberg-Sauer,home,1.7,M,27258,6006,0,15148,23,weekend
fraud_Streich Ltd,home,84.16,M,45808,349,0,17182,23,weekend
fraud_Hyatt-Blick,travel,5.12,F,11978,3255,0,17352,23,weekend
fraud_Kassulke Inc,entertainment,69.94,F,77412,106,0,15510,23,weekend
fraud_Botsford PLC,home,24.77,M,35747,5901,0,19526,23,weekend
fraud_Dare-Marvin,entertainment,41.78,F,95528,1139,0,27388,23,weekend
fraud_Gleason-Macejkovic,shopping_net,909.29,F,64630,602,1,26112,23,weekend
fraud_Ziemann-Waters,health_fitness,78.61,F,34135,51427,0,12560,23,weekend
fraud_Lesch Ltd,shopping_pos,1.56,M,33710,341043,0,13464,23,weekend
fraud_Will Ltd,food_dining,6.44,F,62661,1213,0,12681,23,weekend
"fraud_Koss, McLaughlin and Mayer",food_dining,11.55,F,75662,24536,0,15428,23,weekend
